quality_event_id,event_date,event_timestamp,production_lot_id,factory_id,line_id,product_id,component_id,supplier_id,component_lot_id,defect_id,inspection_stage,event_quantity,is_first_pass_failure,is_rework,is_scrap,disposition
QEV-000001584,2026-05-25,2026-05-25T12:00:00,PLOT-00000835,FAC-TW,LINE-TW-02,PROD-X100,COMP-MAIN,SUP-E,CLOT-E-AIN-20260525,DEF-FUNC,test,1,True,True,False,rework
QEV-000001585,2026-05-25,2026-05-25T12:00:00,PLOT-00000837,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-D,CLOT-D-PWR-20260525,DEF-FUNC,test,1,True,False,False,fail
QEV-000001586,2026-05-25,2026-05-25T12:00:00,PLOT-00000838,FAC-MY,LINE-MY-01,PROD-C100,COMP-NET,SUP-D,CLOT-D-NET-20260525,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001587,2026-05-25,2026-05-25T12:00:00,PLOT-00000839,FAC-MY,LINE-MY-03,PROD-X100,COMP-NET,SUP-C,CLOT-C-NET-20260525,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001588,2026-05-25,2026-05-25T12:00:00,PLOT-00000839,FAC-MY,LINE-MY-03,PROD-X100,COMP-PWR,SUP-A,CLOT-A-PWR-20260525,DEF-FUNC,test,1,True,False,False,fail
QEV-000001589,2026-05-26,2026-05-26T12:00:00,PLOT-00000840,FAC-TW,LINE-TW-01,PROD-C100,COMP-COOL,SUP-C,CLOT-C-OOL-20260526,DEF-THERM,test,1,True,True,False,rework
QEV-000001590,2026-05-26,2026-05-26T12:00:00,PLOT-00000840,FAC-TW,LINE-TW-01,PROD-C100,COMP-PWR,SUP-C,CLOT-C-PWR-20260526,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001591,2026-05-26,2026-05-26T12:00:00,PLOT-00000841,FAC-TW,LINE-TW-02,PROD-X200,COMP-MAIN,SUP-F,CLOT-F-AIN-20260526,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001592,2026-05-26,2026-05-26T12:00:00,PLOT-00000841,FAC-TW,LINE-TW-02,PROD-X200,COMP-STOR,SUP-H,CLOT-H-TOR-20260526,DEF-FUNC,test,1,True,False,False,fail
QEV-000001593,2026-05-26,2026-05-26T12:00:00,PLOT-00000842,FAC-MX,LINE-MX-01,PROD-X100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260526,DEF-ASSY,in_process,1,True,False,True,scrap
QEV-000001594,2026-05-26,2026-05-26T12:00:00,PLOT-00000842,FAC-MX,LINE-MX-01,PROD-X100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260526,DEF-VOLT,test,1,True,True,False,rework
QEV-000001595,2026-05-26,2026-05-26T12:00:00,PLOT-00000842,FAC-MX,LINE-MX-01,PROD-X100,COMP-PWR,SUP-F,CLOT-F-PWR-20260526,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001596,2026-05-26,2026-05-26T12:00:00,PLOT-00000842,FAC-MX,LINE-MX-01,PROD-X100,COMP-PWR,SUP-G,CLOT-G-PWR-20260526,DEF-VOLT,test,1,True,True,False,rework
QEV-000001597,2026-05-26,2026-05-26T12:00:00,PLOT-00000843,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-G,CLOT-G-PWR-20260526,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001598,2026-05-26,2026-05-26T12:00:00,PLOT-00000844,FAC-MY,LINE-MY-01,PROD-N100,COMP-PWR,SUP-E,CLOT-E-PWR-20260526,DEF-VOLT,test,1,True,True,False,rework
QEV-000001599,2026-05-26,2026-05-26T12:00:00,PLOT-00000844,FAC-MY,LINE-MY-01,PROD-N100,COMP-PWR,SUP-H,CLOT-H-PWR-20260526,DEF-VOLT,test,1,True,True,False,rework
QEV-000001600,2026-05-26,2026-05-26T12:00:00,PLOT-00000845,FAC-MY,LINE-MY-03,PROD-N100,COMP-COOL,SUP-B,CLOT-B-OOL-20260526,DEF-THERM,test,1,True,False,False,fail
QEV-000001601,2026-05-26,2026-05-26T12:00:00,PLOT-00000845,FAC-MY,LINE-MY-03,PROD-N100,COMP-MEM,SUP-C,CLOT-C-MEM-20260526,DEF-MEM,test,1,True,False,False,fail
QEV-000001602,2026-05-26,2026-05-26T12:00:00,PLOT-00000845,FAC-MY,LINE-MY-03,PROD-N100,COMP-STOR,SUP-H,CLOT-H-TOR-20260526,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001603,2026-05-27,2026-05-27T12:00:00,PLOT-00000849,FAC-MX,LINE-MX-02,PROD-N100,COMP-NET,SUP-B,CLOT-B-NET-20260527,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001604,2026-05-27,2026-05-27T12:00:00,PLOT-00000849,FAC-MX,LINE-MX-02,PROD-N100,COMP-STOR,SUP-D,CLOT-D-TOR-20260527,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001605,2026-05-27,2026-05-27T12:00:00,PLOT-00000851,FAC-MY,LINE-MY-03,PROD-S100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260527,DEF-FUNC,test,1,True,True,False,rework
QEV-000001606,2026-05-28,2026-05-28T12:00:00,PLOT-00000852,FAC-TW,LINE-TW-01,PROD-X100,COMP-MEM,SUP-C,CLOT-C-MEM-20260528,DEF-MEM,test,1,True,True,False,rework
QEV-000001607,2026-05-28,2026-05-28T12:00:00,PLOT-00000853,FAC-TW,LINE-TW-02,PROD-X100,COMP-MEM,SUP-E,CLOT-E-MEM-20260528,DEF-MEM,test,1,True,True,False,rework
QEV-000001608,2026-05-28,2026-05-28T12:00:00,PLOT-00000853,FAC-TW,LINE-TW-02,PROD-X100,COMP-NET,SUP-H,CLOT-H-NET-20260528,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001609,2026-05-28,2026-05-28T12:00:00,PLOT-00000853,FAC-TW,LINE-TW-02,PROD-X100,COMP-PWR,SUP-C,CLOT-C-PWR-20260528,DEF-VOLT,test,1,True,True,False,rework
QEV-000001610,2026-05-28,2026-05-28T12:00:00,PLOT-00000853,FAC-TW,LINE-TW-02,PROD-X100,COMP-PWR,SUP-G,CLOT-G-PWR-20260528,DEF-FUNC,test,1,True,True,False,rework
QEV-000001611,2026-05-28,2026-05-28T12:00:00,PLOT-00000855,FAC-MX,LINE-MX-02,PROD-S100,COMP-MAIN,SUP-F,CLOT-F-AIN-20260528,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001612,2026-05-28,2026-05-28T12:00:00,PLOT-00000855,FAC-MX,LINE-MX-02,PROD-S100,COMP-PWR,SUP-B,CLOT-B-PWR-20260528,DEF-VOLT,test,1,True,False,False,fail
QEV-000001613,2026-05-28,2026-05-28T12:00:00,PLOT-00000856,FAC-MY,LINE-MY-01,PROD-N100,COMP-MEM,SUP-C,CLOT-C-MEM-20260528,DEF-MEM,test,1,True,False,False,fail
QEV-000001614,2026-05-28,2026-05-28T12:00:00,PLOT-00000856,FAC-MY,LINE-MY-01,PROD-N100,COMP-PWR,SUP-E,CLOT-E-PWR-20260528,DEF-FUNC,test,1,True,True,False,rework
QEV-000001615,2026-05-28,2026-05-28T12:00:00,PLOT-00000857,FAC-MY,LINE-MY-03,PROD-S100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260528,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001616,2026-05-29,2026-05-29T12:00:00,PLOT-00000858,FAC-TW,LINE-TW-01,PROD-X200,COMP-COOL,SUP-E,CLOT-E-OOL-20260529,DEF-THERM,test,1,True,True,False,rework
QEV-000001617,2026-05-29,2026-05-29T12:00:00,PLOT-00000859,FAC-TW,LINE-TW-02,PROD-C100,COMP-MEM,SUP-B,CLOT-B-MEM-20260529,DEF-FUNC,test,1,True,False,False,fail
QEV-000001618,2026-05-29,2026-05-29T12:00:00,PLOT-00000859,FAC-TW,LINE-TW-02,PROD-C100,COMP-NET,SUP-D,CLOT-D-NET-20260529,DEF-FUNC,test,1,True,True,False,rework
QEV-000001619,2026-05-29,2026-05-29T12:00:00,PLOT-00000860,FAC-MX,LINE-MX-01,PROD-X100,COMP-PWR,SUP-C,CLOT-C-PWR-20260529,DEF-VOLT,test,1,True,True,False,rework
QEV-000001620,2026-05-29,2026-05-29T12:00:00,PLOT-00000861,FAC-MX,LINE-MX-02,PROD-X200,COMP-COOL,SUP-G,CLOT-G-OOL-20260529,DEF-FUNC,test,1,True,True,False,rework
QEV-000001621,2026-05-29,2026-05-29T12:00:00,PLOT-00000861,FAC-MX,LINE-MX-02,PROD-X200,COMP-NET,SUP-D,CLOT-D-NET-20260529,DEF-FUNC,test,1,True,True,False,rework
QEV-000001622,2026-05-29,2026-05-29T12:00:00,PLOT-00000861,FAC-MX,LINE-MX-02,PROD-X200,COMP-PWR,SUP-E,CLOT-E-PWR-20260529,DEF-VOLT,test,1,True,False,False,fail
QEV-000001623,2026-05-30,2026-05-30T12:00:00,PLOT-00000864,FAC-TW,LINE-TW-01,PROD-X200,COMP-NET,SUP-C,CLOT-C-NET-20260530,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001624,2026-05-30,2026-05-30T12:00:00,PLOT-00000865,FAC-TW,LINE-TW-02,PROD-X100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260530,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001625,2026-05-30,2026-05-30T12:00:00,PLOT-00000865,FAC-TW,LINE-TW-02,PROD-X100,COMP-MEM,SUP-G,CLOT-G-MEM-20260530,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001626,2026-05-30,2026-05-30T12:00:00,PLOT-00000865,FAC-TW,LINE-TW-02,PROD-X100,COMP-NET,SUP-D,CLOT-D-NET-20260530,DEF-FUNC,test,1,True,True,False,rework
QEV-000001627,2026-05-30,2026-05-30T12:00:00,PLOT-00000865,FAC-TW,LINE-TW-02,PROD-X100,COMP-PWR,SUP-D,CLOT-D-PWR-20260530,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001628,2026-05-30,2026-05-30T12:00:00,PLOT-00000866,FAC-MX,LINE-MX-01,PROD-C100,COMP-NET,SUP-H,CLOT-H-NET-20260530,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001629,2026-05-30,2026-05-30T12:00:00,PLOT-00000867,FAC-MX,LINE-MX-02,PROD-S100,COMP-COOL,SUP-A,CLOT-A-OOL-20260530,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001630,2026-05-30,2026-05-30T12:00:00,PLOT-00000867,FAC-MX,LINE-MX-02,PROD-S100,COMP-COOL,SUP-C,CLOT-C-OOL-20260530,DEF-THERM,test,1,True,True,False,rework
QEV-000001631,2026-05-30,2026-05-30T12:00:00,PLOT-00000867,FAC-MX,LINE-MX-02,PROD-S100,COMP-STOR,SUP-D,CLOT-D-TOR-20260530,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001632,2026-05-30,2026-05-30T12:00:00,PLOT-00000869,FAC-MY,LINE-MY-03,PROD-X100,COMP-MEM,SUP-B,CLOT-B-MEM-20260530,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001633,2026-05-31,2026-05-31T12:00:00,PLOT-00000870,FAC-TW,LINE-TW-01,PROD-N100,COMP-PWR,SUP-F,CLOT-F-PWR-20260531,DEF-FUNC,test,1,True,True,False,rework
QEV-000001634,2026-05-31,2026-05-31T12:00:00,PLOT-00000871,FAC-TW,LINE-TW-02,PROD-X100,COMP-PWR,SUP-A,CLOT-A-PWR-20260531,DEF-FUNC,test,1,True,False,False,fail
QEV-000001635,2026-05-31,2026-05-31T12:00:00,PLOT-00000872,FAC-MX,LINE-MX-01,PROD-S100,COMP-MAIN,SUP-B,CLOT-B-AIN-20260531,DEF-FUNC,test,1,True,False,True,scrap
QEV-000001636,2026-05-31,2026-05-31T12:00:00,PLOT-00000872,FAC-MX,LINE-MX-01,PROD-S100,COMP-MEM,SUP-B,CLOT-B-MEM-20260531,DEF-FUNC,test,1,True,True,False,rework
QEV-000001637,2026-05-31,2026-05-31T12:00:00,PLOT-00000873,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-C,CLOT-C-AIN-20260531,DEF-VOLT,test,1,True,True,False,rework
QEV-000001638,2026-05-31,2026-05-31T12:00:00,PLOT-00000873,FAC-MX,LINE-MX-02,PROD-X200,COMP-MEM,SUP-D,CLOT-D-MEM-20260531,DEF-MEM,test,1,True,False,False,fail
QEV-000001639,2026-05-31,2026-05-31T12:00:00,PLOT-00000873,FAC-MX,LINE-MX-02,PROD-X200,COMP-STOR,SUP-E,CLOT-E-TOR-20260531,DEF-FUNC,test,1,True,False,False,fail
QEV-000001640,2026-05-31,2026-05-31T12:00:00,PLOT-00000874,FAC-MY,LINE-MY-01,PROD-C100,COMP-MEM,SUP-F,CLOT-F-MEM-20260531,DEF-MEM,test,1,True,True,False,rework
QEV-000001641,2026-05-31,2026-05-31T12:00:00,PLOT-00000875,FAC-MY,LINE-MY-03,PROD-S100,COMP-MAIN,SUP-H,CLOT-H-AIN-20260531,DEF-VOLT,test,1,True,False,False,fail
QEV-000001642,2026-06-01,2026-06-01T12:00:00,PLOT-00000876,FAC-TW,LINE-TW-01,PROD-C100,COMP-STOR,SUP-H,CLOT-H-TOR-20260601,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001643,2026-06-01,2026-06-01T12:00:00,PLOT-00000877,FAC-TW,LINE-TW-02,PROD-X100,COMP-PWR,SUP-H,CLOT-H-PWR-20260601,DEF-VOLT,test,1,True,False,False,fail
QEV-000001644,2026-06-01,2026-06-01T12:00:00,PLOT-00000878,FAC-MX,LINE-MX-01,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260601,DEF-VOLT,test,1,True,True,False,rework
QEV-000001645,2026-06-01,2026-06-01T12:00:00,PLOT-00000878,FAC-MX,LINE-MX-01,PROD-X200,COMP-MEM,SUP-A,CLOT-A-MEM-20260601,DEF-MEM,test,1,True,False,False,fail
QEV-000001646,2026-06-01,2026-06-01T12:00:00,PLOT-00000878,FAC-MX,LINE-MX-01,PROD-X200,COMP-PWR,SUP-D,CLOT-D-PWR-20260601,DEF-VOLT,test,1,True,True,False,rework
QEV-000001647,2026-06-01,2026-06-01T12:00:00,PLOT-00000878,FAC-MX,LINE-MX-01,PROD-X200,COMP-PWR,SUP-H,CLOT-H-PWR-20260601,DEF-VOLT,test,1,True,True,False,rework
QEV-000001648,2026-06-01,2026-06-01T12:00:00,PLOT-00000879,FAC-MX,LINE-MX-02,PROD-S100,COMP-COOL,SUP-E,CLOT-E-OOL-20260601,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001649,2026-06-01,2026-06-01T12:00:00,PLOT-00000879,FAC-MX,LINE-MX-02,PROD-S100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260601,DEF-FUNC,test,1,True,True,False,rework
QEV-000001650,2026-06-01,2026-06-01T12:00:00,PLOT-00000879,FAC-MX,LINE-MX-02,PROD-S100,COMP-MEM,SUP-C,CLOT-C-MEM-20260601,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001651,2026-06-01,2026-06-01T12:00:00,PLOT-00000879,FAC-MX,LINE-MX-02,PROD-S100,COMP-STOR,SUP-G,CLOT-G-TOR-20260601,DEF-FUNC,test,1,True,False,False,fail
QEV-000001652,2026-06-01,2026-06-01T12:00:00,PLOT-00000881,FAC-MY,LINE-MY-03,PROD-X100,COMP-NET,SUP-G,CLOT-G-NET-20260601,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001653,2026-06-02,2026-06-02T12:00:00,PLOT-00000882,FAC-TW,LINE-TW-01,PROD-C100,COMP-MEM,SUP-A,CLOT-A-MEM-20260602,DEF-FUNC,test,1,True,False,False,fail
QEV-000001654,2026-06-02,2026-06-02T12:00:00,PLOT-00000883,FAC-TW,LINE-TW-02,PROD-N100,COMP-COOL,SUP-D,CLOT-D-OOL-20260602,DEF-THERM,test,1,True,True,False,rework
QEV-000001655,2026-06-02,2026-06-02T12:00:00,PLOT-00000883,FAC-TW,LINE-TW-02,PROD-N100,COMP-MAIN,SUP-B,CLOT-B-AIN-20260602,DEF-FUNC,test,1,True,True,False,rework
QEV-000001656,2026-06-02,2026-06-02T12:00:00,PLOT-00000883,FAC-TW,LINE-TW-02,PROD-N100,COMP-STOR,SUP-B,CLOT-B-TOR-20260602,DEF-FUNC,test,1,True,True,False,rework
QEV-000001657,2026-06-02,2026-06-02T12:00:00,PLOT-00000884,FAC-MX,LINE-MX-01,PROD-X200,COMP-MAIN,SUP-A,CLOT-A-AIN-20260602,DEF-FUNC,test,1,True,True,False,rework
QEV-000001658,2026-06-02,2026-06-02T12:00:00,PLOT-00000884,FAC-MX,LINE-MX-01,PROD-X200,COMP-PWR,SUP-C,CLOT-C-PWR-20260602,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001659,2026-06-02,2026-06-02T12:00:00,PLOT-00000885,FAC-MX,LINE-MX-02,PROD-X200,COMP-COOL,SUP-E,CLOT-E-OOL-20260602,DEF-THERM,test,1,True,False,False,fail
QEV-000001660,2026-06-02,2026-06-02T12:00:00,PLOT-00000885,FAC-MX,LINE-MX-02,PROD-X200,COMP-NET,SUP-B,CLOT-B-NET-20260602,DEF-FUNC,test,1,True,True,False,rework
QEV-000001661,2026-06-02,2026-06-02T12:00:00,PLOT-00000885,FAC-MX,LINE-MX-02,PROD-X200,COMP-NET,SUP-C,CLOT-C-NET-20260602,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001662,2026-06-02,2026-06-02T12:00:00,PLOT-00000886,FAC-MY,LINE-MY-01,PROD-S100,COMP-MAIN,SUP-F,CLOT-F-AIN-20260602,DEF-FUNC,test,1,True,True,False,rework
QEV-000001663,2026-06-02,2026-06-02T12:00:00,PLOT-00000886,FAC-MY,LINE-MY-01,PROD-S100,COMP-STOR,SUP-C,CLOT-C-TOR-20260602,DEF-FUNC,test,1,True,True,False,rework
QEV-000001664,2026-06-02,2026-06-02T12:00:00,PLOT-00000887,FAC-MY,LINE-MY-03,PROD-C100,COMP-COOL,SUP-A,CLOT-A-OOL-20260602,DEF-THERM,test,1,True,False,False,fail
QEV-000001665,2026-06-02,2026-06-02T12:00:00,PLOT-00000887,FAC-MY,LINE-MY-03,PROD-C100,COMP-COOL,SUP-B,CLOT-B-OOL-20260602,DEF-THERM,test,1,True,True,False,rework
QEV-000001666,2026-06-02,2026-06-02T12:00:00,PLOT-00000887,FAC-MY,LINE-MY-03,PROD-C100,COMP-PWR,SUP-B,CLOT-B-PWR-20260602,DEF-VOLT,test,1,True,True,False,rework
QEV-000001667,2026-06-03,2026-06-03T12:00:00,PLOT-00000888,FAC-TW,LINE-TW-01,PROD-N100,COMP-MEM,SUP-B,CLOT-B-MEM-20260603,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000001668,2026-06-03,2026-06-03T12:00:00,PLOT-00000890,FAC-MX,LINE-MX-01,PROD-X200,COMP-MEM,SUP-A,CLOT-A-MEM-20260603,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001669,2026-06-03,2026-06-03T12:00:00,PLOT-00000890,FAC-MX,LINE-MX-01,PROD-X200,COMP-PWR,SUP-B,CLOT-B-PWR-20260603,DEF-VOLT,test,1,True,False,False,fail
QEV-000001670,2026-06-03,2026-06-03T12:00:00,PLOT-00000890,FAC-MX,LINE-MX-01,PROD-X200,COMP-PWR,SUP-E,CLOT-E-PWR-20260603,DEF-VOLT,test,1,True,True,False,rework
QEV-000001671,2026-06-03,2026-06-03T12:00:00,PLOT-00000890,FAC-MX,LINE-MX-01,PROD-X200,COMP-STOR,SUP-B,CLOT-B-TOR-20260603,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001672,2026-06-03,2026-06-03T12:00:00,PLOT-00000891,FAC-MX,LINE-MX-02,PROD-X200,COMP-COOL,SUP-C,CLOT-C-OOL-20260603,DEF-THERM,test,1,True,True,False,rework
QEV-000001673,2026-06-03,2026-06-03T12:00:00,PLOT-00000891,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-F,CLOT-F-AIN-20260603,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001674,2026-06-03,2026-06-03T12:00:00,PLOT-00000891,FAC-MX,LINE-MX-02,PROD-X200,COMP-NET,SUP-G,CLOT-G-NET-20260603,DEF-FUNC,test,1,True,False,False,fail
QEV-000001675,2026-06-03,2026-06-03T12:00:00,PLOT-00000891,FAC-MX,LINE-MX-02,PROD-X200,COMP-STOR,SUP-G,CLOT-G-TOR-20260603,DEF-FUNC,test,1,True,False,False,fail
QEV-000001676,2026-06-03,2026-06-03T12:00:00,PLOT-00000892,FAC-MY,LINE-MY-01,PROD-X200,COMP-STOR,SUP-B,CLOT-B-TOR-20260603,DEF-FUNC,test,1,True,True,False,rework
QEV-000001677,2026-06-03,2026-06-03T12:00:00,PLOT-00000892,FAC-MY,LINE-MY-01,PROD-X200,COMP-STOR,SUP-C,CLOT-C-TOR-20260603,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000001678,2026-06-03,2026-06-03T12:00:00,PLOT-00000893,FAC-MY,LINE-MY-03,PROD-N100,COMP-PWR,SUP-H,CLOT-H-PWR-20260603,DEF-FUNC,test,1,True,True,False,rework
QEV-000001679,2026-06-03,2026-06-03T12:00:00,PLOT-00000893,FAC-MY,LINE-MY-03,PROD-N100,COMP-PWR,SUP-H,CLOT-H-PWR-20260603,DEF-VOLT,test,1,True,False,False,fail
QEV-000001680,2026-06-03,2026-06-03T12:00:00,PLOT-00000893,FAC-MY,LINE-MY-03,PROD-N100,COMP-STOR,SUP-C,CLOT-C-TOR-20260603,DEF-FUNC,test,1,True,False,False,fail
QEV-000001681,2026-06-04,2026-06-04T12:00:00,PLOT-00000894,FAC-TW,LINE-TW-01,PROD-N100,COMP-COOL,SUP-B,CLOT-B-OOL-20260604,DEF-THERM,test,1,True,False,True,scrap
QEV-000001682,2026-06-04,2026-06-04T12:00:00,PLOT-00000894,FAC-TW,LINE-TW-01,PROD-N100,COMP-MEM,SUP-C,CLOT-C-MEM-20260604,DEF-MEM,test,1,True,False,False,fail
QEV-000001683,2026-06-04,2026-06-04T12:00:00,PLOT-00000895,FAC-TW,LINE-TW-02,PROD-X200,COMP-MEM,SUP-D,CLOT-D-MEM-20260604,DEF-MEM,test,1,True,True,False,rework
QEV-000001684,2026-06-04,2026-06-04T12:00:00,PLOT-00000895,FAC-TW,LINE-TW-02,PROD-X200,COMP-PWR,SUP-E,CLOT-E-PWR-20260604,DEF-VOLT,test,1,True,True,False,rework
QEV-000001685,2026-06-04,2026-06-04T12:00:00,PLOT-00000896,FAC-MX,LINE-MX-01,PROD-X200,COMP-MAIN,SUP-E,CLOT-E-AIN-20260604,DEF-VOLT,test,1,True,True,False,rework
QEV-000001686,2026-06-04,2026-06-04T12:00:00,PLOT-00000896,FAC-MX,LINE-MX-01,PROD-X200,COMP-PWR,SUP-B,CLOT-B-PWR-20260604,DEF-VOLT,test,1,True,True,False,rework
QEV-000001687,2026-06-04,2026-06-04T12:00:00,PLOT-00000897,FAC-MX,LINE-MX-02,PROD-X200,COMP-PWR,SUP-E,CLOT-E-PWR-20260604,DEF-VOLT,test,1,True,False,True,scrap
QEV-000001688,2026-06-04,2026-06-04T12:00:00,PLOT-00000897,FAC-MX,LINE-MX-02,PROD-X200,COMP-PWR,SUP-E,CLOT-E-PWR-20260604,DEF-VOLT,test,1,True,True,False,rework
QEV-000001689,2026-06-04,2026-06-04T12:00:00,PLOT-00000898,FAC-MY,LINE-MY-01,PROD-X100,COMP-NET,SUP-H,CLOT-H-NET-20260604,DEF-CONN,in_process,1,True,True,False,rework
QEV-000001690,2026-06-04,2026-06-04T12:00:00,PLOT-00000899,FAC-MY,LINE-MY-03,PROD-X200,COMP-COOL,SUP-A,CLOT-A-OOL-20260604,DEF-THERM,test,1,True,False,False,fail
QEV-000001691,2026-06-04,2026-06-04T12:00:00,PLOT-00000899,FAC-MY,LINE-MY-03,PROD-X200,COMP-MAIN,SUP-B,CLOT-B-AIN-20260604,DEF-FUNC,test,1,True,False,False,fail
QEV-000001692,2026-06-04,2026-06-04T12:00:00,PLOT-00000899,FAC-MY,LINE-MY-03,PROD-X200,COMP-MAIN,SUP-C,CLOT-C-AIN-20260604,DEF-VOLT,test,1,True,False,False,fail
QEV-000001693,2026-06-04,2026-06-04T12:00:00,PLOT-00000899,FAC-MY,LINE-MY-03,PROD-X200,COMP-MEM,SUP-E,CLOT-E-MEM-20260604,DEF-MEM,test,1,True,True,False,rework
QEV-000001694,2026-06-05,2026-06-05T12:00:00,PLOT-00000900,FAC-TW,LINE-TW-01,PROD-N100,COMP-PWR,SUP-A,CLOT-A-PWR-20260605,DEF-VOLT,test,1,True,True,False,rework
QEV-000001695,2026-06-05,2026-06-05T12:00:00,PLOT-00000901,FAC-TW,LINE-TW-02,PROD-X100,COMP-STOR,SUP-H,CLOT-H-TOR-20260605,DEF-FUNC,test,1,True,True,False,rework
QEV-000001696,2026-06-05,2026-06-05T12:00:00,PLOT-00000902,FAC-MX,LINE-MX-01,PROD-S100,COMP-NET,SUP-G,CLOT-G-NET-20260605,DEF-FUNC,test,1,True,True,False,rework
QEV-000001697,2026-06-05,2026-06-05T12:00:00,PLOT-00000902,FAC-MX,LINE-MX-01,PROD-S100,COMP-PWR,SUP-E,CLOT-E-PWR-20260605,DEF-VOLT,test,1,True,False,False,fail
QEV-000001698,2026-06-05,2026-06-05T12:00:00,PLOT-00000902,FAC-MX,LINE-MX-01,PROD-S100,COMP-STOR,SUP-G,CLOT-G-TOR-20260605,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001699,2026-06-05,2026-06-05T12:00:00,PLOT-00000903,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-B,CLOT-B-AIN-20260605,DEF-FUNC,test,1,True,True,False,rework
QEV-000001700,2026-06-05,2026-06-05T12:00:00,PLOT-00000903,FAC-MX,LINE-MX-02,PROD-X200,COMP-MAIN,SUP-E,CLOT-E-AIN-20260605,DEF-VOLT,test,1,True,True,False,rework
QEV-000001701,2026-06-05,2026-06-05T12:00:00,PLOT-00000903,FAC-MX,LINE-MX-02,PROD-X200,COMP-MEM,SUP-D,CLOT-D-MEM-20260605,DEF-MEM,test,1,True,True,False,rework
QEV-000001702,2026-06-05,2026-06-05T12:00:00,PLOT-00000903,FAC-MX,LINE-MX-02,PROD-X200,COMP-NET,SUP-F,CLOT-F-NET-20260605,DEF-FUNC,test,1,True,True,False,rework
QEV-000001703,2026-06-05,2026-06-05T12:00:00,PLOT-00000903,FAC-MX,LINE-MX-02,PROD-X200,COMP-STOR,SUP-H,CLOT-H-TOR-20260605,DEF-CONN,in_process,1,True,False,False,fail
QEV-000001704,2026-06-05,2026-06-05T12:00:00,PLOT-00000905,FAC-MY,LINE-MY-03,PROD-C100,COMP-MEM,SUP-H,CLOT-H-MEM-20260605,DEF-MEM,test,1,True,False,False,fail
QEV-000001705,2026-06-06,2026-06-06T12:00:00,PLOT-00000907,FAC-TW,LINE-TW-02,PROD-X100,COMP-STOR,SUP-C,CLOT-C-TOR-20260606,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001706,2026-06-06,2026-06-06T12:00:00,PLOT-00000907,FAC-TW,LINE-TW-02,PROD-X100,COMP-STOR,SUP-E,CLOT-E-TOR-20260606,DEF-FUNC,test,1,True,True,False,rework
QEV-000001707,2026-06-06,2026-06-06T12:00:00,PLOT-00000908,FAC-MX,LINE-MX-01,PROD-X200,COMP-COOL,SUP-C,CLOT-C-OOL-20260606,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000001708,2026-06-06,2026-06-06T12:00:00,PLOT-00000910,FAC-MY,LINE-MY-01,PROD-X100,COMP-PWR,SUP-F,CLOT-F-PWR-20260606,DEF-VOLT,test,1,True,False,False,fail
